id	name	guard_name	created_at	updated_at
241	monthly-sale	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
142	muri_khur	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
752	notifications-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
754	notifications-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
753	notifications-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
755	notifications-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
447	notifications.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
448	notifications.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
449	notifications.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
450	notifications.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
451	notifications.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
917	overtime	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
756	overtime-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
758	overtime-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
757	overtime-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
759	overtime-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
177	overtime.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
452	overtime.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
453	overtime.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
454	overtime.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
455	overtime.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
918	packing_slip	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
131	packing_slip_challan	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
919	packing_slip.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
760	packing-slips-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
762	packing-slips-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
761	packing-slips-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
763	packing-slips-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
456	packing-slips.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
457	packing-slips.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
458	packing-slips.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
459	packing-slips.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
460	packing-slips.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
133	payment_gateway_setting	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
764	payment-gateways-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
766	payment-gateways-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
765	payment-gateways-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
767	payment-gateways-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
461	payment-gateways.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
462	payment-gateways.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
463	payment-gateways.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
464	payment-gateways.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
465	payment-gateways.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
244	payment-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
920	payroll	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
72	payroll.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
768	payrolls-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
770	payrolls-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
769	payrolls-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
771	payrolls-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
466	payrolls.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
467	payrolls.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
468	payrolls.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
469	payrolls.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
470	payrolls.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
61	pos_setting.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
772	pos-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
774	pos-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
773	pos-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
775	pos-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
776	pos-settings-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
778	pos-settings-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
777	pos-settings-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
779	pos-settings-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
471	pos-settings.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
472	pos-settings.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
473	pos-settings.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
474	pos-settings.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
475	pos-settings.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
476	pos.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
477	pos.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
478	pos.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
479	pos.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
480	pos.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
230	price_edit_in_sale	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
82	print_barcode.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
780	printers-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
782	printers-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
781	printers-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
783	printers-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
481	printers.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
482	printers.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
483	printers.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
484	printers.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
485	printers.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
173	product_export	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
124	product_history	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
253	product-expiry-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
921	product-qty-alert	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
53	product-qty-alert.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
233	product-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
876	production-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
878	production-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
877	production-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
879	production-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
486	production.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
200	production.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
202	production.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
201	production.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
199	production.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
784	products-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
786	products-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
785	products-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
787	products-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
487	products.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
6	products.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
5	products.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
4	products.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
145	products.import	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
7	products.index	sanctum	2018-06-04 09:04:27	2018-06-04 09:04:27
209	products.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
238	profit-loss	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
174	purchase_export	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
880	purchase-payment-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
882	purchase-payment-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
881	purchase-payment-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
883	purchase-payment-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
488	purchase-payment.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
114	purchase-payment.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
116	purchase-payment.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
115	purchase-payment.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
113	purchase-payment.index	sanctum	2022-06-05 19:42:27	2022-06-05 19:42:27
211	purchase-payment.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
234	purchase-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
922	purchase-return	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
923	purchase-return.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
64	purchase-return.add	sanctum	2019-01-03 03:15:14	2019-01-03 03:15:14
66	purchase-return.delete	sanctum	2019-01-03 03:15:14	2019-01-03 03:15:14
65	purchase-return.edit	sanctum	2019-01-03 03:15:14	2019-01-03 03:15:14
63	purchase-return.index	sanctum	2019-01-03 03:15:14	2019-01-03 03:15:14
220	purchase-return.view	sanctum	2026-06-29 15:06:25	2026-06-29 15:06:25
788	purchase-returns-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
790	purchase-returns-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
789	purchase-returns-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
791	purchase-returns-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
489	purchase-returns.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
490	purchase-returns.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
491	purchase-returns.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
492	purchase-returns.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
493	purchase-returns.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
792	purchases-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
794	purchases-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
793	purchases-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
795	purchases-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
494	purchases.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
9	purchases.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
11	purchases.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
10	purchases.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
146	purchases.import	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
8	purchases.index	sanctum	2018-06-04 13:33:19	2018-06-04 13:33:19
210	purchases.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
796	quotations-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
798	quotations-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
797	quotations-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
799	quotations-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
259	quotations.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
495	quotations.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
496	quotations.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
497	quotations.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
498	quotations.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
924	quotes	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
925	quotes.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
17	quotes.add	sanctum	2018-06-05 03:35:10	2018-06-05 03:35:10
19	quotes.delete	sanctum	2018-06-05 03:35:10	2018-06-05 03:35:10
18	quotes.edit	sanctum	2018-06-05 03:35:10	2018-06-05 03:35:10
16	quotes.index	sanctum	2018-06-05 03:35:10	2018-06-05 03:35:10
216	quotes.view	sanctum	2026-06-29 15:06:25	2026-06-29 15:06:25
884	recipe-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
886	recipe-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
885	recipe-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
887	recipe-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
499	recipe.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
204	recipe.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
206	recipe.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
205	recipe.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
203	recipe.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
500	reports.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
501	reports.activity-log	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
46	reports.best-seller	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
132	reports.biller	sanctum	2024-08-26 05:00:44	2024-08-26 05:00:44
502	reports.biller-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
107	reports.cash-flow	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
503	reports.cash-register	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
504	reports.challan-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
39	reports.customer	sanctum	2018-06-25 05:06:51	2018-06-25 05:06:51
505	reports.customer-due-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
506	reports.customer-group-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
507	reports.customer-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
49	reports.daily-purchase	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
47	reports.daily-sale	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
508	reports.daily-sale-objective-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
123	reports.dso	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
40	reports.due	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
50	reports.monthly-purchase	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
48	reports.monthly-sale	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
108	reports.monthly-summary	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
51	reports.payment	sanctum	2018-07-15 04:40:41	2018-07-15 04:40:41
509	reports.payment-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
36	reports.product	sanctum	2018-06-25 04:35:33	2018-06-25 04:35:33
112	reports.product-expiry	sanctum	2022-03-30 11:09:20	2022-03-30 11:09:20
510	reports.product-expiry-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
511	reports.product-quantity-alert	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
512	reports.product-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
45	reports.profit-loss	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
37	reports.purchase	sanctum	2018-06-25 04:54:56	2018-06-25 04:54:56
513	reports.purchase-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
106	reports.revenue-profit-summary	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
38	reports.sale	sanctum	2018-06-25 05:03:13	2018-06-25 05:03:13
514	reports.sale-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
122	reports.sale-report-chart	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
226	reports.stock	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
515	reports.summary-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
54	reports.supplier	sanctum	2018-07-30 08:30:01	2018-07-30 08:30:01
125	reports.supplier-due	sanctum	2022-08-31 15:16:33	2022-08-31 15:16:33
516	reports.supplier-due-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
517	reports.supplier-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
77	reports.user	sanctum	2019-01-16 12:18:18	2019-01-16 12:18:18
518	reports.user-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
90	reports.warehouse	sanctum	2019-10-22 11:30:23	2019-10-22 11:30:23
519	reports.warehouse-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
52	reports.warehouse-stock	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
520	reports.warehouse-stock-chart	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
109	reports.yearly	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
926	return-purchase	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
927	return-purchase.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
800	returns-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
802	returns-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
801	returns-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
803	returns-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
521	returns.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
25	returns.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
27	returns.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
26	returns.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
24	returns.index	sanctum	2018-06-05 04:20:24	2018-06-05 04:20:24
218	returns.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
249	revenue_profit_summary	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
105	reward_point_setting	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
804	reward-point-settings-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
806	reward-point-settings-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
805	reward-point-settings-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
807	reward-point-settings-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
522	reward-point-settings.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
523	reward-point-settings.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
524	reward-point-settings.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
